Emocion,Termino_emocional,Lista_sinonimos,Negacion_Considerar,Respuesta,Notas_Culturales,Intensidad,
asco,contrabando,,sí,,NRC EmoLex,media,
asco,condenar,,sí,,NRC EmoLex,media,
asco,cooperativa,,sí,,NRC EmoLex,media,
asco,imitador,,sí,,NRC EmoLex,media,
asco,cadáver,,sí,,NRC EmoLex,media,
asco,corrompiendo,,sí,,NRC EmoLex,media,
asco,corrupción,,sí,,NRC EmoLex,media,
asco,tos,,sí,,NRC EmoLex,media,
asco,ensenada,,sí,,NRC EmoLex,media,
asco,cobarde,,sí,,NRC EmoLex,media,
asco,tonterías,,sí,,NRC EmoLex,media,
asco,gatear,,sí,,NRC EmoLex,media,
asco,criatura,,sí,,NRC EmoLex,media,
asco,delincuente,,sí,,NRC EmoLex,media,
asco,criminalidad,,sí,,NRC EmoLex,media,
asco,morir de vergüenza,,sí,,NRC EmoLex,media,
asco,criticar,,sí,,NRC EmoLex,media,
asco,bicho,,sí,,NRC EmoLex,media,
asco,crucifixión,,sí,,NRC EmoLex,media,
asco,crudo,,sí,,NRC EmoLex,media,
asco,cruel,,sí,,NRC EmoLex,media,
asco,crueldad,,sí,,NRC EmoLex,media,
asco,aplastada,,sí,,NRC EmoLex,media,
asco,aplastante,,sí,,NRC EmoLex,media,
asco,crujiente,,sí,,NRC EmoLex,media,
asco,cornudo,,sí,,NRC EmoLex,media,
asco,utilización de tazas,,sí,,NRC EmoLex,media,
asco,canalla,,sí,,NRC EmoLex,media,
asco,maldición,,sí,,NRC EmoLex,media,
asco,maldiciendo,,sí,,NRC EmoLex,media,
asco,corte,,sí,,NRC EmoLex,media,
asco,cístico,,sí,,NRC EmoLex,media,
asco,chapoteando,,sí,,NRC EmoLex,media,
asco,demonio,,sí,,NRC EmoLex,media,
asco,loco,,sí,,NRC EmoLex,media,
asco,daño,,sí,,NRC EmoLex,media,
asco,dama,,sí,,NRC EmoLex,media,
asco,maldita sea,,sí,,NRC EmoLex,media,
asco,dandy,,sí,,NRC EmoLex,media,
asco,húmedo,,sí,,NRC EmoLex,media,
asco,ruin,,sí,,NRC EmoLex,media,
asco,mortal,,sí,,NRC EmoLex,media,
asco,muerte,,sí,,NRC EmoLex,media,
asco,libertinaje,,sí,,NRC EmoLex,media,
asco,escombros,,sí,,NRC EmoLex,media,
asco,decaido,,sí,,NRC EmoLex,media,
asco,engaño,,sí,,NRC EmoLex,media,
asco,engañoso,,sí,,NRC EmoLex,media,
asco,engañar,,sí,,NRC EmoLex,media,
asco,descomponer,,sí,,NRC EmoLex,media,
asco,descomposición,,sí,,NRC EmoLex,media,
asco,difamación,,sí,,NRC EmoLex,media,
asco,defecto,,sí,,NRC EmoLex,media,
asco,defectuoso,,sí,,NRC EmoLex,media,
asco,desafío,,sí,,NRC EmoLex,media,
asco,deformar,,sí,,NRC EmoLex,media,
asco,deformado,,sí,,NRC EmoLex,media,
asco,deformidad,,sí,,NRC EmoLex,media,
asco,defraudar,,sí,,NRC EmoLex,media,
asco,degeneración,,sí,,NRC EmoLex,media,
asco,degradar,,sí,,NRC EmoLex,media,
asco,degradante,,sí,,NRC EmoLex,media,
asco,demora,,sí,,NRC EmoLex,media,
asco,perjudicial,,sí,,NRC EmoLex,media,
asco,delincuente,,sí,,NRC EmoLex,media,
asco,delirio,,sí,,NRC EmoLex,media,
asco,demonio,,sí,,NRC EmoLex,media,
asco,demoníaco,,sí,,NRC EmoLex,media,
asco,denunciar,,sí,,NRC EmoLex,media,
asco,denuncia,,sí,,NRC EmoLex,media,
asco,deplorable,,sí,,NRC EmoLex,media,
asco,deplorar,,sí,,NRC EmoLex,media,
asco,depravado,,sí,,NRC EmoLex,media,
asco,depravación,,sí,,NRC EmoLex,media,
asco,depreciar,,sí,,NRC EmoLex,media,
asco,depreciado,,sí,,NRC EmoLex,media,
asco,deprimente,,sí,,NRC EmoLex,media,
asco,privación,,sí,,NRC EmoLex,media,
asco,trastornado,,sí,,NRC EmoLex,media,
asco,burla,,sí,,NRC EmoLex,media,
asco,humillación,,sí,,NRC EmoLex,media,
asco,despectivo,,sí,,NRC EmoLex,media,
asco,profanación,,sí,,NRC EmoLex,media,
asco,Desierto,,sí,,NRC EmoLex,media,
asco,abandonado,,sí,,NRC EmoLex,media,
asco,abstenerse,,sí,,NRC EmoLex,media,
asco,desesperación,,sí,,NRC EmoLex,media,
asco,despreciable,,sí,,NRC EmoLex,media,
asco,despreciar,,sí,,NRC EmoLex,media,
asco,despotismo,,sí,,NRC EmoLex,media,
asco,destructivo,,sí,,NRC EmoLex,media,
asco,deteriorado,,sí,,NRC EmoLex,media,
asco,deterioro,,sí,,NRC EmoLex,media,
asco,detestar,,sí,,NRC EmoLex,media,
asco,devastador,,sí,,NRC EmoLex,media,
asco,demonio,,sí,,NRC EmoLex,media,
asco,diabólico,,sí,,NRC EmoLex,media,
asco,diabólico,,sí,,NRC EmoLex,media,
asco,pañal,,sí,,NRC EmoLex,media,
asco,Diarrea,,sí,,NRC EmoLex,media,
asco,diatriba,,sí,,NRC EmoLex,media,
asco,dictadura,,sí,,NRC EmoLex,media,
asco,arruinado,,sí,,NRC EmoLex,media,
asco,terrible,,sí,,NRC EmoLex,media,
asco,suciedad,,sí,,NRC EmoLex,media,
asco,sucio,,sí,,NRC EmoLex,media,
asco,no permitido,,sí,,NRC EmoLex,media,
asco,decepcionar,,sí,,NRC EmoLex,media,
asco,decepcionado,,sí,,NRC EmoLex,media,
asco,decepción,,sí,,NRC EmoLex,media,
asco,desaprobar,,sí,,NRC EmoLex,media,
asco,desaprobando,,sí,,NRC EmoLex,media,
asco,desastre,,sí,,NRC EmoLex,media,
asco,negar,,sí,,NRC EmoLex,media,
asco,descoloramiento,,sí,,NRC EmoLex,media,
asco,descolorado,,sí,,NRC EmoLex,media,
asco,descontento,,sí,,NRC EmoLex,media,
asco,discontinuidad,,sí,,NRC EmoLex,media,
asco,discordia,,sí,,NRC EmoLex,media,
asco,discriminante,,sí,,NRC EmoLex,media,
asco,discriminación,,sí,,NRC EmoLex,media,
asco,desdén,,sí,,NRC EmoLex,media,
asco,enfermedad,,sí,,NRC EmoLex,media,
asco,enfermo,,sí,,NRC EmoLex,media,
asco,desfigurado,,sí,,NRC EmoLex,media,
asco,desgracia,,sí,,NRC EmoLex,media,
asco,deshonrado,,sí,,NRC EmoLex,media,
asco,vergonzoso,,sí,,NRC EmoLex,media,
asco,descontento,,sí,,NRC EmoLex,media,
asco,asco,,sí,,NRC EmoLex,media,
asco,desagradable,,sí,,NRC EmoLex,media,
asco,deshonesto,,sí,,NRC EmoLex,media,
asco,deshonestidad,,sí,,NRC EmoLex,media,
asco,deshonra,,sí,,NRC EmoLex,media,
asco,desilusión,,sí,,NRC EmoLex,media,
asco,FALSO,,sí,,NRC EmoLex,media,
asco,desintegrarse,,sí,,NRC EmoLex,media,
asco,disgusto,,sí,,NRC EmoLex,media,
asco,dislocado,,sí,,NRC EmoLex,media,
asco,triste,,sí,,NRC EmoLex,media,
asco,desmembramiento,,sí,,NRC EmoLex,media,
asco,despido,,sí,,NRC EmoLex,media,
asco,desobediencia,,sí,,NRC EmoLex,media,
asco,desobedecer,,sí,,NRC EmoLex,media,
asco,menospreciar,,sí,,NRC EmoLex,media,
asco,despectivo,,sí,,NRC EmoLex,media,
asco,disparidad,,sí,,NRC EmoLex,media,
asco,disgustado,,sí,,NRC EmoLex,media,
asco,disgusto,,sí,,NRC EmoLex,media,
asco,disponer,,sí,,NRC EmoLex,media,
asco,descalificado,,sí,,NRC EmoLex,media,
asco,ignorado,,sí,,NRC EmoLex,media,
asco,de mala fama,,sí,,NRC EmoLex,media,
asco,irrespetuoso,,sí,,NRC EmoLex,media,
asco,disección,,sí,,NRC EmoLex,media,
asco,deservicio,,sí,,NRC EmoLex,media,
asco,disgusto,,sí,,NRC EmoLex,media,
asco,desagradable,,sí,,NRC EmoLex,media,
asco,distorsionado,,sí,,NRC EmoLex,media,
asco,angustia,,sí,,NRC EmoLex,media,
asco,desconfianza,,sí,,NRC EmoLex,media,
asco,divorcio,,sí,,NRC EmoLex,media,
asco,Burro,,sí,,NRC EmoLex,media,
asco,Día del Juicio Final,,sí,,NRC EmoLex,media,
asco,terrible,,sí,,NRC EmoLex,media,
asco,horrorosamente,,sí,,NRC EmoLex,media,
asco,mentiras,,sí,,NRC EmoLex,media,
asco,babear,,sí,,NRC EmoLex,media,
asco,borracho,,sí,,NRC EmoLex,media,
asco,estiércol,,sí,,NRC EmoLex,media,
asco,coacción,,sí,,NRC EmoLex,media,
asco,muriendo,,sí,,NRC EmoLex,media,
asco,disentería,,sí,,NRC EmoLex,media,
asco,ególatra,,sí,,NRC EmoLex,media,
asco,enorme,,sí,,NRC EmoLex,media,
asco,duende,,sí,,NRC EmoLex,media,
asco,eliminación,,sí,,NRC EmoLex,media,
asco,endémico,,sí,,NRC EmoLex,media,
asco,enema,,sí,,NRC EmoLex,media,
asco,enemigo,,sí,,NRC EmoLex,media,
asco,esclavizado,,sí,,NRC EmoLex,media,
asco,enredado,,sí,,NRC EmoLex,media,
asco,entrañas,,sí,,NRC EmoLex,media,
asco,epidemia,,sí,,NRC EmoLex,media,
asco,erradicación,,sí,,NRC EmoLex,media,
asco,evadir,,sí,,NRC EmoLex,media,
asco,desalojo,,sí,,NRC EmoLex,media,
asco,demonio,,sí,,NRC EmoLex,media,
asco,exasperación,,sí,,NRC EmoLex,media,
asco,excelencia,,sí,,NRC EmoLex,media,
asco,excluido,,sí,,NRC EmoLex,media,
asco,exclusión,,sí,,NRC EmoLex,media,
asco,excremento,,sí,,NRC EmoLex,media,
asco,excreción,,sí,,NRC EmoLex,media,
asco,exigente,,sí,,NRC EmoLex,media,
asco,expulsar,,sí,,NRC EmoLex,media,
asco,expulsión,,sí,,NRC EmoLex,media,
asco,excrementos,,sí,,NRC EmoLex,media,
asco,falla,,sí,,NRC EmoLex,media,
asco,falsificar,,sí,,NRC EmoLex,media,
asco,falsedad,,sí,,NRC EmoLex,media,
asco,absurdo,,sí,,NRC EmoLex,media,
asco,grasa,,sí,,NRC EmoLex,media,
asco,graso,,sí,,NRC EmoLex,media,
asco,fecal,,sí,,NRC EmoLex,media,
asco,heces,,sí,,NRC EmoLex,media,
asco,sentimiento,,sí,,NRC EmoLex,media,
asco,feroz,,sí,,NRC EmoLex,media,
asco,demonio,,sí,,NRC EmoLex,media,
asco,intenso,,sí,,NRC EmoLex,media,
asco,inmundicia,,sí,,NRC EmoLex,media,
asco,sucio,,sí,,NRC EmoLex,media,
asco,finalmente,,sí,,NRC EmoLex,media,
asco,flácido,,sí,,NRC EmoLex,media,
asco,flagrante,,sí,,NRC EmoLex,media,
asco,flatulencia,,sí,,NRC EmoLex,media,
asco,pulga,,sí,,NRC EmoLex,media,
asco,lana,,sí,,NRC EmoLex,media,
asco,carne,,sí,,NRC EmoLex,media,
asco,retroceder,,sí,,NRC EmoLex,media,
asco,azotar,,sí,,NRC EmoLex,media,
asco,fracaso,,sí,,NRC EmoLex,media,
asco,engañar,,sí,,NRC EmoLex,media,
asco,falta,,sí,,NRC EmoLex,media,
asco,frenético,,sí,,NRC EmoLex,media,
asco,fraudulento,,sí,,NRC EmoLex,media,
asco,monstruoso,,sí,,NRC EmoLex,media,
asco,ceñudo,,sí,,NRC EmoLex,media,
asco,frustrar,,sí,,NRC EmoLex,media,
asco,fugitivo,,sí,,NRC EmoLex,media,
asco,hongo,,sí,,NRC EmoLex,media,
asco,furioso,,sí,,NRC EmoLex,media,
asco,exigente,,sí,,NRC EmoLex,media,
asco,callejear,,sí,,NRC EmoLex,media,
asco,mordaza,,sí,,NRC EmoLex,media,
asco,hiel,,sí,,NRC EmoLex,media,
asco,basura,,sí,,NRC EmoLex,media,
asco,llamativo,,sí,,NRC EmoLex,media,
asco,gelatina,,sí,,NRC EmoLex,media,
asco,caballero,,sí,,NRC EmoLex,media,
asco,germen,,sí,,NRC EmoLex,media,
asco,horrible,,sí,,NRC EmoLex,media,
asco,ghetto,,sí,,NRC EmoLex,media,
asco,Brillantina,,sí,,NRC EmoLex,media,
asco,exceso,,sí,,NRC EmoLex,media,
asco,glotonería,,sí,,NRC EmoLex,media,
asco,gnomo,,sí,,NRC EmoLex,media,
asco,trozo,,sí,,NRC EmoLex,media,
asco,duende,,sí,,NRC EmoLex,media,
asco,gonorrea,,sí,,NRC EmoLex,media,
asco,viscosidad,,sí,,NRC EmoLex,media,
asco,sangre,,sí,,NRC EmoLex,media,
asco,garganta,,sí,,NRC EmoLex,media,
asco,sangriento,,sí,,NRC EmoLex,media,
asco,rejilla,,sí,,NRC EmoLex,media,
asco,gratuito,,sí,,NRC EmoLex,media,
asco,gris,,sí,,NRC EmoLex,media,
asco,grasiento,,sí,,NRC EmoLex,media,
asco,codicia,,sí,,NRC EmoLex,media,
asco,codicioso,,sí,,NRC EmoLex,media,
asco,queja,,sí,,NRC EmoLex,media,
asco,severo,,sí,,NRC EmoLex,media,
asco,mugre,,sí,,NRC EmoLex,media,
asco,mugriento,,sí,,NRC EmoLex,media,
asco,espeluznante,,sí,,NRC EmoLex,media,
asco,gemido,,sí,,NRC EmoLex,media,
asco,ir a tientas,,sí,,NRC EmoLex,media,
asco,bruto,,sí,,NRC EmoLex,media,
asco,grotesco,,sí,,NRC EmoLex,media,
asco,gruñendo,,sí,,NRC EmoLex,media,
asco,horrible,,sí,,NRC EmoLex,media,
asco,brusco,,sí,,NRC EmoLex,media,
asco,queja,,sí,,NRC EmoLex,media,
asco,gruñón,,sí,,NRC EmoLex,media,
asco,guillotina,,sí,,NRC EmoLex,media,
asco,culpa,,sí,,NRC EmoLex,media,
asco,chorro,,sí,,NRC EmoLex,media,
asco,intestino,,sí,,NRC EmoLex,media,
asco,canal,,sí,,NRC EmoLex,media,
asco,bruja,,sí,,NRC EmoLex,media,
asco,peludo,,sí,,NRC EmoLex,media,
asco,colgando,,sí,,NRC EmoLex,media,
asco,acosar,,sí,,NRC EmoLex,media,
asco,curtido,,sí,,NRC EmoLex,media,
asco,ramera,,sí,,NRC EmoLex,media,
asco,dañino,,sí,,NRC EmoLex,media,
asco,odio,,sí,,NRC EmoLex,media,
asco,odioso,,sí,,NRC EmoLex,media,
asco,odio,,sí,,NRC EmoLex,media,
asco,gusano del corazón,,sí,,NRC EmoLex,media,
asco,infierno,,sí,,NRC EmoLex,media,
asco,infernal,,sí,,NRC EmoLex,media,
asco,hemorragia,,sí,,NRC EmoLex,media,
asco,hereje,,sí,,NRC EmoLex,media,
asco,herpes,,sí,,NRC EmoLex,media,
asco,virus del herpes,,sí,,NRC EmoLex,media,
asco,horrible,,sí,,NRC EmoLex,media,
asco,broma,,sí,,NRC EmoLex,media,
asco,cerdo,,sí,,NRC EmoLex,media,
asco,holocausto,,sí,,NRC EmoLex,media,
asco,Vagabundo,,sí,,NRC EmoLex,media,
asco,homicidio,,sí,,NRC EmoLex,media,
asco,honesto,,sí,,NRC EmoLex,media,
asco,capucha,,sí,,NRC EmoLex,media,
asco,ulular,,sí,,NRC EmoLex,media,
asco,desesperación,,sí,,NRC EmoLex,media,
asco,horrible,,sí,,NRC EmoLex,media,
asco,horrible,,sí,,NRC EmoLex,media,
asco,horrendo,,sí,,NRC EmoLex,media,
asco,horripilante,,sí,,NRC EmoLex,media,
asco,horror,,sí,,NRC EmoLex,media,
asco,hostil,,sí,,NRC EmoLex,media,
asco,hostilidad,,sí,,NRC EmoLex,media,
asco,aullido,,sí,,NRC EmoLex,media,
asco,Suspiro,,sí,,NRC EmoLex,media,
asco,casco,,sí,,NRC EmoLex,media,
asco,humilde,,sí,,NRC EmoLex,media,
asco,farsante,,sí,,NRC EmoLex,media,
asco,humillante,,sí,,NRC EmoLex,media,
asco,humillación,,sí,,NRC EmoLex,media,
asco,hiriente,,sí,,NRC EmoLex,media,
asco,hidrocefalia,,sí,,NRC EmoLex,media,
asco,hipertrofia,,sí,,NRC EmoLex,media,
asco,hipócrita,,sí,,NRC EmoLex,media,
asco,hipócrita,,sí,,NRC EmoLex,media,
asco,idiotez,,sí,,NRC EmoLex,media,
asco,estúpido,,sí,,NRC EmoLex,media,
asco,idiota,,sí,,NRC EmoLex,media,
asco,idolatría,,sí,,NRC EmoLex,media,
asco,ignorante,,sí,,NRC EmoLex,media,
asco,enfermo,,sí,,NRC EmoLex,media,
asco,ilegal,,sí,,NRC EmoLex,media,
asco,ilegalidad,,sí,,NRC EmoLex,media,
asco,ilegítimo,,sí,,NRC EmoLex,media,
asco,ilícito,,sí,,NRC EmoLex,media,
asco,analfabeto,,sí,,NRC EmoLex,media,
asco,inmoral,,sí,,NRC EmoLex,media,
asco,inmoralidad,,sí,,NRC EmoLex,media,
asco,procesar,,sí,,NRC EmoLex,media,
asco,descortés,,sí,,NRC EmoLex,media,
asco,encarcelado,,sí,,NRC EmoLex,media,
asco,prisión,,sí,,NRC EmoLex,media,
asco,impuro,,sí,,NRC EmoLex,media,
asco,impureza,,sí,,NRC EmoLex,media,
asco,inadmisible,,sí,,NRC EmoLex,media,
asco,inadecuado,,sí,,NRC EmoLex,media,
asco,encarcelamiento,,sí,,NRC EmoLex,media,
asco,en caso,,sí,,NRC EmoLex,media,
asco,incesto,,sí,,NRC EmoLex,media,
asco,incestuoso,,sí,,NRC EmoLex,media,
asco,incompatible,,sí,,NRC EmoLex,media,
asco,desconsiderado,,sí,,NRC EmoLex,media,
asco,inconveniente,,sí,,NRC EmoLex,media,
asco,incrédulo,,sí,,NRC EmoLex,media,
asco,íncubo,,sí,,NRC EmoLex,media,
asco,incurable,,sí,,NRC EmoLex,media,
asco,indecencia,,sí,,NRC EmoLex,media,
asco,indecente,,sí,,NRC EmoLex,media,
asco,indiferencia,,sí,,NRC EmoLex,media,
asco,indignación,,sí,,NRC EmoLex,media,
asco,ineficaz,,sí,,NRC EmoLex,media,
asco,ineficacia,,sí,,NRC EmoLex,media,
asco,inepto,,sí,,NRC EmoLex,media,
asco,ineptitud,,sí,,NRC EmoLex,media,
asco,inexcusable,,sí,,NRC EmoLex,media,
asco,infame,,sí,,NRC EmoLex,media,
asco,infanticidio,,sí,,NRC EmoLex,media,
asco,infantil,,sí,,NRC EmoLex,media,
asco,infectar,,sí,,NRC EmoLex,media,
asco,infeccioso,,sí,,NRC EmoLex,media,
asco,infestación,,sí,,NRC EmoLex,media,
asco,infiel,,sí,,NRC EmoLex,media,
asco,infidelidad,,sí,,NRC EmoLex,media,
asco,inhibir,,sí,,NRC EmoLex,media,
asco,inhumano,,sí,,NRC EmoLex,media,
asco,iniquidad,,sí,,NRC EmoLex,media,
asco,preso,,sí,,NRC EmoLex,media,
asco,locura,,sí,,NRC EmoLex,media,
asco,insidioso,,sí,,NRC EmoLex,media,
asco,inestabilidad,,sí,,NRC EmoLex,media,
asco,instintivo,,sí,,NRC EmoLex,media,
asco,insulto,,sí,,NRC EmoLex,media,
asco,insultante,,sí,,NRC EmoLex,media,
asco,intenso,,sí,,NRC EmoLex,media,
asco,interesado,,sí,,NRC EmoLex,media,
asco,interior,,sí,,NRC EmoLex,media,
asco,intestinal,,sí,,NRC EmoLex,media,
asco,intolerancia,,sí,,NRC EmoLex,media,
asco,intolerante,,sí,,NRC EmoLex,media,
asco,embriagado,,sí,,NRC EmoLex,media,
asco,intruso,,sí,,NRC EmoLex,media,
asco,irracional,,sí,,NRC EmoLex,media,
asco,irritante,,sí,,NRC EmoLex,media,
asco,irritación,,sí,,NRC EmoLex,media,
asco,conserje,,sí,,NRC EmoLex,media,
asco,celoso,,sí,,NRC EmoLex,media,
asco,celos,,sí,,NRC EmoLex,media,
asco,Juan,,sí,,NRC EmoLex,media,
asco,cometa,,sí,,NRC EmoLex,media,
asco,rezagado,,sí,,NRC EmoLex,media,
asco,lamento,,sí,,NRC EmoLex,media,
asco,hurto,,sí,,NRC EmoLex,media,
asco,más grande,,sí,,NRC EmoLex,media,
asco,latente,,sí,,NRC EmoLex,media,
asco,letrinas,,sí,,NRC EmoLex,media,
asco,cómico,,sí,,NRC EmoLex,media,
asco,lavabo,,sí,,NRC EmoLex,media,
asco,demanda judicial,,sí,,NRC EmoLex,media,
asco,abogado,,sí,,NRC EmoLex,media,
asco,laxante,,sí,,NRC EmoLex,media,
asco,sanguijuelas,,sí,,NRC EmoLex,media,
asco,mirada lasciva,,sí,,NRC EmoLex,media,
asco,limón,,sí,,NRC EmoLex,media,
asco,lepra,,sí,,NRC EmoLex,media,
asco,menor,,sí,,NRC EmoLex,media,
asco,letal,,sí,,NRC EmoLex,media,
asco,lascivo,,sí,,NRC EmoLex,media,
asco,mentiroso,,sí,,NRC EmoLex,media,
asco,lamer,,sí,,NRC EmoLex,media,
asco,mentir,,sí,,NRC EmoLex,media,
asco,litigar,,sí,,NRC EmoLex,media,
asco,litigioso,,sí,,NRC EmoLex,media,
asco,lívido,,sí,,NRC EmoLex,media,
asco,detestar,,sí,,NRC EmoLex,media,
asco,aversión,,sí,,NRC EmoLex,media,
asco,repugnante,,sí,,NRC EmoLex,media,
asco,solitaria,,sí,,NRC EmoLex,media,
asco,lavabo,,sí,,NRC EmoLex,media,
asco,somorgujo,,sí,,NRC EmoLex,media,
asco,caballero,,sí,,NRC EmoLex,media,
asco,perder,,sí,,NRC EmoLex,media,
asco,piojo,,sí,,NRC EmoLex,media,
asco,aterronado,,sí,,NRC EmoLex,media,
asco,locura,,sí,,NRC EmoLex,media,
asco,lunático,,sí,,NRC EmoLex,media,
asco,espeluznante,,sí,,NRC EmoLex,media,
asco,lozano,,sí,,NRC EmoLex,media,
asco,fuerte,,sí,,NRC EmoLex,media,
asco,mintiendo,,sí,,NRC EmoLex,media,
asco,linchar,,sí,,NRC EmoLex,media,
asco,enojado,,sí,,NRC EmoLex,media,
asco,gusano,,sí,,NRC EmoLex,media,
asco,malaria,,sí,,NRC EmoLex,media,
asco,malévolo,,sí,,NRC EmoLex,media,
asco,crimen,,sí,,NRC EmoLex,media,
asco,malicioso,,sí,,NRC EmoLex,media,
asco,maligno,,sí,,NRC EmoLex,media,
asco,sarna,,sí,,NRC EmoLex,media,
asco,mutilar,,sí,,NRC EmoLex,media,
asco,homicidio involuntario,,sí,,NRC EmoLex,media,
asco,estiércol,,sí,,NRC EmoLex,media,
asco,masoquismo,,sí,,NRC EmoLex,media,
asco,masacre,,sí,,NRC EmoLex,media,
asco,materialista,,sí,,NRC EmoLex,media,
asco,sarampión,,sí,,NRC EmoLex,media,
asco,desorden,,sí,,NRC EmoLex,media,
asco,desordenado,,sí,,NRC EmoLex,media,
asco,moho,,sí,,NRC EmoLex,media,
asco,fango,,sí,,NRC EmoLex,media,
asco,mal comportamiento,,sí,,NRC EmoLex,media,
asco,Idea equivocada,,sí,,NRC EmoLex,media,
asco,mala conducta,,sí,,NRC EmoLex,media,
asco,miserable,,sí,,NRC EmoLex,media,
asco,miseria,,sí,,NRC EmoLex,media,
asco,equivocado,,sí,,NRC EmoLex,media,
asco,percance,,sí,,NRC EmoLex,media,
asco,engañoso,,sí,,NRC EmoLex,media,
asco,perder,,sí,,NRC EmoLex,media,
asco,declaración errónea,,sí,,NRC EmoLex,media,
asco,amante,,sí,,NRC EmoLex,media,
asco,desconfianza,,sí,,NRC EmoLex,media,
asco,Pizca,,sí,,NRC EmoLex,media,
asco,mofa,,sí,,NRC EmoLex,media,
asco,burlón,,sí,,NRC EmoLex,media,
asco,acoso,,sí,,NRC EmoLex,media,
asco,monocromo,,sí,,NRC EmoLex,media,
asco,monstruosidad,,sí,,NRC EmoLex,media,
asco,moralidad,,sí,,NRC EmoLex,media,
asco,morbosidad,,sí,,NRC EmoLex,media,
asco,morgue,,sí,,NRC EmoLex,media,
asco,mortificación,,sí,,NRC EmoLex,media,
asco,mosquito,,sí,,NRC EmoLex,media,
asco,bocado,,sí,,NRC EmoLex,media,
asco,estiércol,,sí,,NRC EmoLex,media,
asco,mucoso,,sí,,NRC EmoLex,media,
asco,moco,,sí,,NRC EmoLex,media,
asco,lodoso,,sí,,NRC EmoLex,media,
asco,manguito,,sí,,NRC EmoLex,media,
asco,asesinato,,sí,,NRC EmoLex,media,
asco,asesino,,sí,,NRC EmoLex,media,
asco,asesino,,sí,,NRC EmoLex,media,
asco,turbio,,sí,,NRC EmoLex,media,
asco,rancio,,sí,,NRC EmoLex,media,
asco,mutilado,,sí,,NRC EmoLex,media,
asco,mutilación,,sí,,NRC EmoLex,media,
asco,motín,,sí,,NRC EmoLex,media,
asco,sin nombre,,sí,,NRC EmoLex,media,
asco,pañal,,sí,,NRC EmoLex,media,
asco,asqueroso,,sí,,NRC EmoLex,media,
asco,náuseas,,sí,,NRC EmoLex,media,
asco,nauseabundo,,sí,,NRC EmoLex,media,
asco,vil,,sí,,NRC EmoLex,media,
asco,descuidado,,sí,,NRC EmoLex,media,
asco,nepotismo,,sí,,NRC EmoLex,media,
asco,ortiga,,sí,,NRC EmoLex,media,
asco,neurótico,,sí,,NRC EmoLex,media,
asco,nicotina,,sí,,NRC EmoLex,media,
asco,nariz,,sí,,NRC EmoLex,media,
asco,notoriedad,,sí,,NRC EmoLex,media,
asco,nocivo,,sí,,NRC EmoLex,media,
asco,nutrir,,sí,,NRC EmoLex,media,
asco,obeso,,sí,,NRC EmoLex,media,
asco,obesidad,,sí,,NRC EmoLex,media,
asco,obi,,sí,,NRC EmoLex,media,
asco,servicial,,sí,,NRC EmoLex,media,
asco,desagradable,,sí,,NRC EmoLex,media,
asco,obsceno,,sí,,NRC EmoLex,media,
asco,obscenidad,,sí,,NRC EmoLex,media,
asco,oculto,,sí,,NRC EmoLex,media,
asco,pulpo,,sí,,NRC EmoLex,media,
asco,rareza,,sí,,NRC EmoLex,media,
asco,odioso,,sí,,NRC EmoLex,media,
asco,ofender,,sí,,NRC EmoLex,media,
asco,delincuente,,sí,,NRC EmoLex,media,
asco,ofensa,,sí,,NRC EmoLex,media,
asco,ofensivo,,sí,,NRC EmoLex,media,
asco,ogro,,sí,,NRC EmoLex,media,
asco,rezumar,,sí,,NRC EmoLex,media,
asco,opio,,sí,,NRC EmoLex,media,
asco,adversario,,sí,,NRC EmoLex,media,
asco,oprimir,,sí,,NRC EmoLex,media,
asco,opresión,,sí,,NRC EmoLex,media,
asco,opresivo,,sí,,NRC EmoLex,media,
asco,orco,,sí,,NRC EmoLex,media,
asco,paria,,sí,,NRC EmoLex,media,
asco,anexo,,sí,,NRC EmoLex,media,
asco,Indignacion,,sí,,NRC EmoLex,media,
asco,caro,,sí,,NRC EmoLex,media,
asco,debido,,sí,,NRC EmoLex,media,
asco,doloroso,,sí,,NRC EmoLex,media,
asco,parálisis,,sí,,NRC EmoLex,media,
asco,parásito,,sí,,NRC EmoLex,media,
asco,loro,,sí,,NRC EmoLex,media,
asco,patético,,sí,,NRC EmoLex,media,
asco,escasez,,sí,,NRC EmoLex,media,
asco,perdición,,sí,,NRC EmoLex,media,
asco,autor,,sí,,NRC EmoLex,media,
asco,persecucion,,sí,,NRC EmoLex,media,
asco,transpiración,,sí,,NRC EmoLex,media,
asco,perverso,,sí,,NRC EmoLex,media,
asco,perversión,,sí,,NRC EmoLex,media,
asco,pervertido,,sí,,NRC EmoLex,media,
asco,pervertido,,sí,,NRC EmoLex,media,
asco,parásito,,sí,,NRC EmoLex,media,
asco,pestilencia,,sí,,NRC EmoLex,media,
asco,petróleo,,sí,,NRC EmoLex,media,
asco,flema,,sí,,NRC EmoLex,media,
asco,FALSO,,sí,,NRC EmoLex,media,
asco,cerdo,,sí,,NRC EmoLex,media,
asco,pila de algo,,sí,,NRC EmoLex,media,
asco,pillaje,,sí,,NRC EmoLex,media,
asco,espinilla,,sí,,NRC EmoLex,media,
asco,piadoso,,sí,,NRC EmoLex,media,
asco,trampa,,sí,,NRC EmoLex,media,
